stdno,schoolyear,term,course,section,units,grade,courserank,contrib
7324-06220,2015,FIRST,HUM 2(AH),W-2R,3,____,6,1.0000,
8955-18610,2015,FIRST,MATH 17,U-4R,5,____,4,1.0000,
8955-18610,2015,FIRST,NASC 4(MST),G,3,____,5,1.0000,
1416-76847,2015,FIRST,MATH 17,U-5R,5,____,3,1.0000,
1416-76847,2015,FIRST,POSC 1(SSP),A-3R,3,____,5,1.0000,
1798-87255,2015,FIRST,NASC 2(MST),T,3,____,5,1.0000,
1798-87255,2015,FIRST,MATH 1(MST),V,3,____,0,0.0000,
4564-09793,2015,FIRST,HUM 2(AH),W-2R,3,____,4,1.0000,
4564-09793,2015,FIRST,NASC 2(MST),Z,3,____,0,0.0000,
8201-06110,2015,FIRST,CMSC 11,U-5L,3,____,0,0.0000,
4375-29883,2015,FIRST,MATH 1(MST),V,3,____,0,0.0000,
4375-29883,2015,FIRST,POSC 1(SSP),A-2R,3,____,0,0.0000,
4375-29883,2015,FIRST,NASC 4(MST),G,3,____,0,0.0000,
4853-64404,2015,FIRST,CMSC 11,U-5L,3,____,0,0.0000,
9042-34156,2015,FIRST,SFFG 101,T,3,____,5,1.0000,
6040-01237,2015,FIRST,CMSC 11,U-5L,3,____,0,0.0000,
8784-02708,2015,FIRST,MATH 17,X-2R,5,____,3,1.0000,
8784-02708,2015,FIRST,BIO 2,W-3L,3,____,6,1.0000,
8784-02708,2015,FIRST,NASC 8(MST),D-2R,3,____,7,1.0000,
2793-40695,2015,FIRST,NASC 4(MST),V,3,____,0,0.0000,
2793-40695,2015,FIRST,POSC 1(SSP),A-2R,3,____,0,0.0000,
3769-86624,2015,FIRST,NASC 10(MST),U,3,____,0,0.0000,
6057-49913,2015,FIRST,NASC 4(MST),G,3,____,3,1.0000,
7693-27196,2015,FIRST,MATH 17,U-4R,5,____,2,1.0000,
0820-50141,2015,FIRST,NASC 10(MST),U,3,____,6,1.0000,
0820-50141,2015,FIRST,NASC 2(MST),T,3,____,0,0.0000,
6376-26968,2015,FIRST,NASC 4(MST),G,3,____,0,0.0000,
6376-26968,2015,FIRST,NASC 7(MST),U,3,____,0,0.0000,
2477-67515,2015,FIRST,HUM 2(AH),X1-1R,3,____,2,1.0000,
2477-67515,2015,FIRST,NASC 7(MST),U,3,____,8,1.0000,
3485-18442,2015,FIRST,CMSC 11,U-5L,3,____,0,0.0000,
3006-46201,2015,FIRST,CMSC 11,U-5L,3,____,0,0.0000,
3006-46201,2015,FIRST,MATH 1(MST),V,3,____,0,0.0000,
9269-31500,2015,FIRST,CMSC 11,U-5L,3,____,0,0.0000,
3269-69489,2015,FIRST,NASC 2(MST),Z,3,____,4,1.0000,
3269-69489,2015,FIRST,NASC 4(MST),G,3,____,7,1.0000,
3269-69489,2015,FIRST,HUM 2(AH),V-4R,3,____,0,0.0000,
1542-46749,2015,FIRST,HUM 2(AH),V-4R,3,____,5,1.0000,
1542-46749,2015,FIRST,NASC 2(MST),Z,3,____,6,1.0000,
1542-46749,2015,FIRST,NASC 4(MST),G,3,____,0,0.0000,
2118-48712,2015,FIRST,NASC 2(MST),Z,3,____,4,1.0000,
2118-48712,2015,FIRST,HUM 2(AH),V-4R,3,____,0,0.0000,
2638-44678,2015,FIRST,HUM 2(AH),V-4R,3,____,5,1.0000,
2638-44678,2015,FIRST,NASC 2(MST),Z,3,____,6,1.0000,
2638-44678,2015,FIRST,NASC 4(MST),G,3,____,0,0.0000,
2720-35032,2015,FIRST,CHEM 16.0,Y,3,____,3,1.0000,
2720-35032,2015,FIRST,MATH 17,U-2R,5,____,4,1.0000,
2720-35032,2015,FIRST,CRPT 1,ST-6L,3,____,0,0.0000,
2720-35032,2015,FIRST,NASC 2(MST),Z,3,____,0,0.0000,
2720-35032,2015,FIRST,NASC 4(MST),G,3,____,0,0.0000,
0137-97463,2015,FIRST,NASC 10(MST),U,3,____,6,1.0000,
0137-97463,2015,FIRST,NASC 2(MST),Z,3,____,0,0.0000,
5797-23050,2015,FIRST,MATH 17,X-2R,5,____,5,1.0000,
5797-23050,2015,FIRST,NASC 10(MST),U,3,____,8,1.0000,
4399-49971,2015,FIRST,CMSC 11,U-5L,3,____,0,0.0000,
4287-13434,2015,FIRST,CRPT 1,T-6L,3,____,4,1.0000,
4287-13434,2015,FIRST,NASC 10(MST),U,3,____,6,1.0000,
0640-71751,2015,FIRST,CRPT 1,T-6L,3,____,5,1.0000,
0640-71751,2015,FIRST,CHEM 15.1,21L,2,____,8,1.0000,
0640-71751,2015,FIRST,CMSC 11,T-2L,3,____,0,0.0000,
6757-32854,2015,FIRST,CRSC 1,Y-4L,3,____,6,1.0000,
6757-32854,2015,FIRST,CRPT 1,T-5L,3,____,8,1.0000,
9004-67824,2015,FIRST,CRPT 1,T-1L,3,____,6,1.0000,
9004-67824,2015,FIRST,CMSC 11,T-2L,3,____,0,0.0000,
6700-99780,2015,FIRST,HUM 2(AH),X1-1R,3,____,2,1.0000,
6700-99780,2015,FIRST,NASC 7(MST),U,3,____,0,0.0000,
3648-42620,2015,FIRST,HUM 2(AH),V-3R,3,____,0,0.0000,
2761-24795,2015,FIRST,CMSC 11,U-5L,3,____,8,1.0000,
9696-42576,2015,FIRST,MATH 17,U-3R,5,____,3,1.0000,
9696-42576,2015,FIRST,NASC 2(MST),T,3,____,5,1.0000,
2131-50735,2015,FIRST,AGRI 11,A,1,____,4,1.0000,
2131-50735,2015,FIRST,NASC 7(MST),U,3,____,9,1.0000,
5511-27841,2015,FIRST,CHEM 40.0,A,3,____,5,1.0000,
5511-27841,2015,FIRST,CHEM 40.1,17L,1,____,6,1.0000,
9708-00674,2015,FIRST,MATH 17,U-3R,5,____,3,1.0000,
9708-00674,2015,FIRST,NASC 2(MST),T,3,____,0,0.0000,
2291-63789,2015,FIRST,CMSC 11,T-6L,3,____,0,0.0000,
8612-21928,2015,FIRST,SFFG 101,T,3,____,9,1.0000,
8612-21928,2015,FIRST,NASC 10(MST),U,3,____,0,0.0000,
1866-44707,2015,FIRST,SFFG 101,G,3,____,8,1.0000,
1866-44707,2015,FIRST,HUM 2(AH),V-4R,3,____,0,0.0000,
9450-64025,2015,FIRST,NASC 7(MST),U,3,____,0,0.0000,
0399-39753,2015,FIRST,CHEM 40.0,A,3,____,5,1.0000,
0399-39753,2015,FIRST,CHEM 40.1,17L,1,____,6,1.0000,
5770-96858,2015,FIRST,HUM 2(AH),V-4R,3,____,0,0.0000,
0533-30843,2015,FIRST,MATH 17,X-2R,5,____,4,1.0000,
0533-30843,2015,FIRST,NASC 7(MST),U,3,____,5,1.0000,
5096-38604,2015,FIRST,MATH 17,X-1R,5,____,3,1.0000,
5096-38604,2015,FIRST,NASC 10(MST),U,3,____,0,0.0000,
6745-93311,2015,FIRST,MATH 17,U-3R,5,____,3,1.0000,
6745-93311,2015,FIRST,NASC 2(MST),T,3,____,0,0.0000,
3748-88859,2015,FIRST,HUM 2(AH),V-4R,3,____,7,1.0000,
3748-88859,2015,FIRST,POSC 1(SSP),A-2R,3,____,0,0.0000,
1203-86636,2015,FIRST,HUM 2(AH),X1-1R,3,____,3,1.0000,
1203-86636,2015,FIRST,MATH 17,U-3R,5,____,5,1.0000,
1021-90639,2015,FIRST,MATH 2(MST),S,3,____,8,1.0000,
0914-27187,2015,FIRST,MATH 17,U-5R,5,____,4,1.0000,
0914-27187,2015,FIRST,POSC 1(SSP),A-2R,3,____,0,0.0000,
2487-85717,2015,FIRST,HUM 2(AH),V-4R,3,____,0,0.0000,
2487-85717,2015,FIRST,NASC 2(MST),T,3,____,0,0.0000,
6507-97178,2015,FIRST,HUM 2(AH),V-4R,3,____,7,1.0000,
6507-97178,2015,FIRST,POSC 1(SSP),A-2R,3,____,0,0.0000,
6507-97178,2015,FIRST,CMSC 11,T-4L,3,____,0,0.0000,
7215-36428,2015,FIRST,MATH 1(MST),Z,3,____,5,1.0000,
7215-36428,2015,FIRST,CMSC 11,T-6L,3,____,0,0.0000,
9934-32710,2015,FIRST,NASC 2(MST),T,3,____,0,0.0000,
4503-61256,2015,FIRST,PE 2-MSF,MSF-YZ,0,____,1,1.0000,
1542-41864,2015,FIRST,CMSC 11,U-5L,3,____,9,1.0000,
1542-41864,2015,FIRST,NASC 9(MST),X,3,____,0,0.0000,
0375-97223,2015,FIRST,MATH 17,U-3R,5,____,2,1.0000,
7776-53277,2015,FIRST,CRSC 1,U-5L,3,____,6,1.0000,
7776-53277,2015,FIRST,AEC 1,T-4R,3,____,8,1.0000,
4905-62763,2015,FIRST,CRPT 1,ST-7L,3,____,4,1.0000,
4905-62763,2015,FIRST,MATH 1(MST),V,3,____,0,0.0000,
6423-77266,2015,FIRST,MATH 2(MST),S,3,____,4,1.0000,
6423-77266,2015,FIRST,CHEM 16.0,Y,3,____,6,1.0000,
1626-20139,2015,FIRST,PE 2-BW,BW-CD,0,____,1,1.0000,
5183-99834,2015,FIRST,NASC 10(MST),U,3,____,0,0.0000,
5183-99834,2015,FIRST,NASC 2(MST),T,3,____,0,0.0000,
9439-80784,2015,FIRST,NASC 10(MST),U,3,____,0,0.0000,
9439-80784,2015,FIRST,MATH 1(MST),V,3,____,0,0.0000,
9439-80784,2015,FIRST,NASC 4(MST),G,3,____,0,0.0000,
4256-01604,2015,FIRST,NASC 10(MST),G,3,____,0,0.0000,
7231-14308,2015,FIRST,CMSC 11,T-6L,3,____,7,1.0000,
9328-38071,2015,FIRST,BIO 2,W-3L,3,____,0,0.0000,
9328-38071,2015,FIRST,CERP 31,B,3,____,0,0.0000,
9328-38071,2015,FIRST,NASC 10(MST),U,3,____,0,0.0000,
9025-89065,2015,FIRST,MATH 1(MST),V,3,____,4,1.0000,
9025-89065,2015,FIRST,BIO 2,W-3L,3,____,0,0.0000,
9025-89065,2015,FIRST,NASC 10(MST),U,3,____,0,0.0000,
8962-15234,2015,FIRST,MATH 2(MST),S,3,____,3,1.0000,
8962-15234,2015,FIRST,NASC 10(MST),U,3,____,0,0.0000,
2234-77918,2015,FIRST,CERP 31,B,3,____,0,0.0000,
2807-42389,2015,FIRST,BIO 2,W-3L,3,____,6,1.0000,
2807-42389,2015,FIRST,CERP 31,B,3,____,0,0.0000,
2807-42389,2015,FIRST,NASC 10(MST),U,3,____,0,0.0000,
5937-09355,2015,FIRST,MATH 1(MST),V,3,____,4,1.0000,
5937-09355,2015,FIRST,BIO 2,W-3L,3,____,8,1.0000,
6024-48431,2015,FIRST,VETA 103,G-4L,3,____,1,1.0000,
6024-48431,2015,FIRST,VPHY 141,W-5L,4,____,2,1.0000,
6024-48431,2015,FIRST,ZOTC 111,AB,3,____,4,1.0000,
7305-68223,2015,FIRST,SFFG 101,G,3,____,6,1.0000,
5846-54947,2015,FIRST,CRSC 1,U-5L,3,____,7,1.0000,
5846-54947,2015,FIRST,AEC 1,T-4R,3,____,0,0.0000,
5846-54947,2015,FIRST,CRPT 2,G-2L,3,____,0,0.0000,
6760-95424,2015,FIRST,SFI 10,T-1L,3,____,2,1.0000,
6760-95424,2015,FIRST,SFI 31,G-2L,4,____,3,1.0000,
8674-49081,2015,FIRST,SFI 10,B-1L,3,____,3,1.0000,
8674-49081,2015,FIRST,SFI 30,Y-1L,3,____,0,0.0000,
7812-94397,2015,FIRST,SFI 10,T-2L,3,____,2,1.0000,
6869-08571,2015,FIRST,SFI 10,B-1L,3,____,3,1.0000,
6869-08571,2015,FIRST,SFI 30,Y-1L,3,____,0,0.0000,
9814-25282,2015,FIRST,SFI 10,B-1L,3,____,2,1.0000,
9814-25282,2015,FIRST,SFI 30,Y-1L,3,____,6,1.0000,
1792-59153,2015,FIRST,SFI 10,T-2L,3,____,2,1.0000,
7963-82748,2015,FIRST,SFI 10,B-1L,3,____,3,1.0000,
7963-82748,2015,FIRST,SFI 30,Y-1L,3,____,0,0.0000,
6134-92412,2015,FIRST,SFI 10,T-2L,3,____,3,1.0000,
6134-92412,2015,FIRST,FBS 9,Y-5L,3,____,6,1.0000,
2902-59913,2015,FIRST,NASC 10(MST),G,3,____,3,1.0000,
2902-59913,2015,FIRST,BIO 2,W-2L,3,____,5,1.0000,
2902-59913,2015,FIRST,HUM 2(AH),V-4R,3,____,0,0.0000,
