stdno,schoolyear,term,course,section,units,grade,courserank,contrib
2087-35267,2015,FIRST,STAT 173,D-2L,3,____,3,1.0000,
8534-12659,2015,FIRST,CMSC 131,AB-4L,3,____,1,1.0000,
8534-12659,2015,FIRST,CMSC 127,ST-4L,3,____,2,1.0000,
8534-12659,2015,FIRST,CMSC 124,T-2L,3,____,3,1.0000,
8534-12659,2015,FIRST,CMSC 165,U-4L,3,____,4,1.0000,
8534-12659,2015,FIRST,STS 1,Y1,3,____,5,1.0000,
8534-12659,2015,FIRST,ENG 10,C-6R,3,____,6,1.0000,
1149-96270,2015,FIRST,AMAT 172,E,3,____,1,1.0000,
1149-96270,2015,FIRST,HUM 3(AH),F,3,____,2,1.0000,
1149-96270,2015,FIRST,STAT 101,B-6L,3,____,3,1.0000,
1225-27066,2015,FIRST,IE 199,EF,1,____,1,1.0000,
1225-27066,2015,FIRST,PI 10(SSP),G1-6R,3,____,2,1.0000,
1225-27066,2015,FIRST,ENSC 10b,1L,2,____,3,1.0000,
1225-27066,2015,FIRST,IE 164,B,3,____,4,1.0000,
1225-27066,2015,FIRST,IE 184,GH-3L,3,____,5,1.0000,
1225-27066,2015,FIRST,IE 152,X,3,____,6,1.0000,
5447-42179,2015,FIRST,ChE 200-3,AR(3),3,____,1,1.0000,
5447-42179,2015,FIRST,ChE 143,T,3,____,2,1.0000,
7379-57852,2015,FIRST,ChE 153,W,3,____,1,1.0000,
7379-57852,2015,FIRST,ChE 154,E,3,____,2,1.0000,
7379-57852,2015,FIRST,ChE 143,T,3,____,3,1.0000,
7379-57852,2015,FIRST,ENSC 12,X,3,____,4,1.0000,
7379-57852,2015,FIRST,ENSC 21,Y,3,____,5,1.0000,
7379-57852,2015,FIRST,ChE 32,UV-2L,3,____,6,1.0000,
7379-57852,2015,FIRST,ENSC 13,F,3,____,7,1.0000,
9055-37955,2015,FIRST,ChE 153,U,3,____,2,1.0000,
9055-37955,2015,FIRST,ChE 154,B,3,____,3,1.0000,
9055-37955,2015,FIRST,ENSC 13,T,3,____,4,1.0000,
9055-37955,2015,FIRST,CHEM 112,G,3,____,5,1.0000,
9055-37955,2015,FIRST,CHEM 111.1,2L,2,____,6,1.0000,
6874-48163,2015,FIRST,EE 158,ST-3L,3,____,1,1.0000,
6874-48163,2015,FIRST,EE 141,V-1L,3,____,3,1.0000,
2645-09319,2015,FIRST,HNF 42,S-3L,4,____,1,1.0000,
2645-09319,2015,FIRST,HNF 124,T-1L,3,____,2,1.0000,
5190-11252,2015,FIRST,EE 148,T,3,____,1,1.0000,
5190-11252,2015,FIRST,EE 120,A-2L,4,____,3,1.0000,
5190-11252,2015,FIRST,EE 151,W,3,____,4,1.0000,
5527-84914,2015,FIRST,CHEM 112.1,3L,2,____,1,1.0000,
5527-84914,2015,FIRST,CHEM 115,Y,3,____,2,1.0000,
5527-84914,2015,FIRST,CHEM 120.1,2L,2,____,3,1.0000,
5527-84914,2015,FIRST,PI 10(SSP),G1-3R,3,____,6,1.0000,
5527-84914,2015,FIRST,CHEM 137,D,3,____,7,1.0000,
5527-84914,2015,FIRST,HUM 2(AH),F-3R,3,____,0,0.0000,
2910-30299,2015,FIRST,PE 2-TTN,TTN-T,0,____,1,1.0000,
2910-30299,2015,FIRST,ABE 81,G-1L,3,____,2,1.0000,
2910-30299,2015,FIRST,ABE 51,C-1L,3,____,5,1.0000,
2910-30299,2015,FIRST,ABE 72,UV-1L,3,____,6,1.0000,
2910-30299,2015,FIRST,ABE 47,ST-1L,3,____,7,1.0000,
7842-16496,2015,FIRST,MATH 38,T-4R,3,____,1,1.0000,
7842-16496,2015,FIRST,PHYS 82,DV-3L,5,____,2,1.0000,
7842-16496,2015,FIRST,ENSC 13,X,3,____,3,1.0000,
7842-16496,2015,FIRST,ENSC 16,Y,3,____,4,1.0000,
7842-16496,2015,FIRST,ENG 10,C-5R,3,____,5,1.0000,
8594-46101,2015,FIRST,CMSC 165,U-4L,3,____,2,1.0000,
8594-46101,2015,FIRST,MATH 28,T-5R,3,____,3,1.0000,
8594-46101,2015,FIRST,CMSC 142,C-3L,3,____,4,1.0000,
4282-24828,2015,FIRST,CE 135,CD-1C,3,____,1,1.0000,
4282-24828,2015,FIRST,CE 141,S-1C,3,____,2,1.0000,
4282-24828,2015,FIRST,CE 171,W,3,____,3,1.0000,
4282-24828,2015,FIRST,ENG 10,B-3R,3,____,4,1.0000,
4282-24828,2015,FIRST,PI 10(SSP),G1-3R,3,____,6,1.0000,
4282-24828,2015,FIRST,CE 199,G,1,____,7,1.0000,
2829-84907,2015,FIRST,CE 135,AB-2C,3,____,1,1.0000,
2829-84907,2015,FIRST,CE 141,S-1C,3,____,2,1.0000,
2829-84907,2015,FIRST,CE 171,W,3,____,3,1.0000,
2829-84907,2015,FIRST,ENG 10,T-3R,3,____,4,1.0000,
2829-84907,2015,FIRST,EE 1,GH-2L,3,____,6,1.0000,
2829-84907,2015,FIRST,CE 199,G,1,____,7,1.0000,
2829-84907,2015,FIRST,ABE 71,C-2L,3,____,0,0.0000,
0839-53273,2015,FIRST,ZOTC 111,AB,3,____,2,1.0000,
0839-53273,2015,FIRST,CHEM 160,U,3,____,4,1.0000,
0839-53273,2015,FIRST,VPAR 131,Y-3L,4,____,6,1.0000,
0870-21234,2015,FIRST,CE 135,CD-1C,3,____,1,1.0000,
0870-21234,2015,FIRST,CE 141,S-1C,3,____,2,1.0000,
0870-21234,2015,FIRST,ENG 10,B-6R,3,____,3,1.0000,
0870-21234,2015,FIRST,CE 134,T-1C,3,____,5,1.0000,
0870-21234,2015,FIRST,CE 199,G,1,____,6,1.0000,
9916-44798,2015,FIRST,EE 158,ST-3L,3,____,1,1.0000,
9916-44798,2015,FIRST,EE 141,V-1L,3,____,4,1.0000,
7308-38805,2015,FIRST,CMSC 2,E-1L,3,____,5,1.0000,
7308-38805,2015,FIRST,ECON 11,C-5R,3,____,6,1.0000,
7308-38805,2015,FIRST,NASC 5(MST),Z-3R,3,____,8,1.0000,
7308-38805,2015,FIRST,NASC 7(MST),T,3,____,0,0.0000,
7308-38805,2015,FIRST,POSC 1(SSP),A-3R,3,____,0,0.0000,
7415-73589,2015,FIRST,PI 10(SSP),U-3R,3,____,3,1.0000,
7415-73589,2015,FIRST,MATH 141,W,3,____,4,1.0000,
7415-73589,2015,FIRST,MATH 174,B-2L,3,____,5,1.0000,
6302-26682,2015,FIRST,ABE 40,S-2L,4,____,2,1.0000,
6302-26682,2015,FIRST,ABE 41,T-2L,4,____,3,1.0000,
6302-26682,2015,FIRST,ABE 81,G-2L,3,____,6,1.0000,
6302-26682,2015,FIRST,ABE 73,U-1C,3,____,0,0.0000,
1294-29548,2015,FIRST,JAP 10,T2,3,____,1,1.0000,
1294-29548,2015,FIRST,MGT 155,U,3,____,2,1.0000,
4404-10101,2015,FIRST,CE 135,CD-1C,3,____,1,1.0000,
4404-10101,2015,FIRST,CE 141,S-1C,3,____,2,1.0000,
4404-10101,2015,FIRST,CE 171,V,3,____,3,1.0000,
4404-10101,2015,FIRST,ENG 10,B-2R,3,____,4,1.0000,
4404-10101,2015,FIRST,CE 199,G,1,____,6,1.0000,
4404-10101,2015,FIRST,NASC 5(MST),W-4R,3,____,7,1.0000,
1970-48248,2015,FIRST,EE 41,T-1L,4,____,1,1.0000,
1970-48248,2015,FIRST,EE 120,A-2L,4,____,2,1.0000,
4955-11240,2015,FIRST,FST 102,B-1L,4,____,1,1.0000,
5387-51245,2015,FIRST,PI 10(SSP),H-4R,3,____,2,1.0000,
5387-51245,2015,FIRST,SPCM 105,V,3,____,3,1.0000,
8226-87432,2015,FIRST,MATH 2(MST),S,3,____,1,1.0000,
8226-87432,2015,FIRST,PI 10(SSP),A2-4R,3,____,2,1.0000,
4539-53838,2015,FIRST,SOSC 4(SSP),C-3R,3,____,1,1.0000,
4539-53838,2015,FIRST,FRM 61,T-2L,3,____,2,1.0000,
4539-53838,2015,FIRST,FOR 195,AB-2L,3,____,3,1.0000,
5422-32329,2015,FIRST,ENSC 21,Y,3,____,1,1.0000,
5422-32329,2015,FIRST,ENSC 12,D,3,____,2,1.0000,
5422-32329,2015,FIRST,ChE 32,T-2L,3,____,3,1.0000,
5422-32329,2015,FIRST,CHEM 111.1,4L,2,____,4,1.0000,
5422-32329,2015,FIRST,ENSC 13,B,3,____,5,1.0000,
5422-32329,2015,FIRST,ENG 10,C-1R,3,____,6,1.0000,
5422-32329,2015,FIRST,SUTC 171,WX-1L,3,____,7,1.0000,
5422-32329,2015,FIRST,ENSC 10b,5L,2,____,0,0.0000,
3811-61194,2015,FIRST,PI 10(SSP),V-4R,3,____,1,1.0000,
3811-61194,2015,FIRST,MATH 14,B-2R,3,____,2,1.0000,
3811-61194,2015,FIRST,FBS 21,A-6L,4,____,3,1.0000,
3811-61194,2015,FIRST,FBS 31,AB-4L,3,____,4,1.0000,
3811-61194,2015,FIRST,STAT 1,Z-5L,3,____,6,1.0000,
3811-61194,2015,FIRST,SFFG 125,U-2L,3,____,0,0.0000,
9516-87416,2015,FIRST,STAT 146,UV-3R,3,____,1,1.0000,
9516-87416,2015,FIRST,STAT 173,D-4L,3,____,2,1.0000,
9516-87416,2015,FIRST,PI 10(SSP),G1-6R,3,____,4,1.0000,
4793-90819,2015,FIRST,SPCM 1(AH),Y-3R,3,____,1,1.0000,
4793-90819,2015,FIRST,SFI 120,A-1L,3,____,2,1.0000,
4793-90819,2015,FIRST,STAT 1,D-10L,3,____,3,1.0000,
4793-90819,2015,FIRST,FBS 45,U-3L,4,____,4,1.0000,
4793-90819,2015,FIRST,FBS 101,B-4L,3,____,5,1.0000,
4793-90819,2015,FIRST,FRM 153,AB-1L,3,____,6,1.0000,
4793-90819,2015,FIRST,FPPS 127,YZ-1L,3,____,0,0.0000,
4196-61292,2015,FIRST,BIO 101,W,3,____,2,1.0000,
5614-76964,2015,FIRST,CE 135,CD-2C,3,____,1,1.0000,
5614-76964,2015,FIRST,CE 141,S-1C,3,____,2,1.0000,
5614-76964,2015,FIRST,CE 171,W,3,____,3,1.0000,
5614-76964,2015,FIRST,ENG 10,B-1R,3,____,4,1.0000,
5614-76964,2015,FIRST,SPCM 1(AH),G-5R,3,____,6,1.0000,
5614-76964,2015,FIRST,CE 199,G,1,____,7,1.0000,
5614-76964,2015,FIRST,EE 1,GH-2L,3,____,0,0.0000,
5977-15370,2015,FIRST,IE 151,ST-2L,3,____,2,1.0000,
5977-15370,2015,FIRST,IE 134,ST-2L,3,____,6,1.0000,
5977-15370,2015,FIRST,ENSC 10b,2L,2,____,7,1.0000,
5977-15370,2015,FIRST,ENSC 14a,YG-2C,5,____,8,1.0000,
5977-15370,2015,FIRST,ABE 31,B-2L,2,____,0,0.0000,
7298-63195,2015,FIRST,ABE 73,U-2C,3,____,1,1.0000,
7298-63195,2015,FIRST,ENG 10,B-5R,3,____,2,1.0000,
7298-63195,2015,FIRST,ABE 51,C-1L,3,____,4,1.0000,
7298-63195,2015,FIRST,ABE 47,ST-1L,3,____,5,1.0000,
7298-63195,2015,FIRST,ABE 199,G,1,____,6,1.0000,
1453-62481,2015,FIRST,CHEM 40.0,X,3,____,2,1.0000,
1453-62481,2015,FIRST,CHEM 40.1,16L,1,____,3,1.0000,
1453-62481,2015,FIRST,BIO 30,S-11L,3,____,4,1.0000,
1453-62481,2015,FIRST,CRSC 2,U-6L,3,____,5,1.0000,
1453-62481,2015,FIRST,AEC 1,T-2R,3,____,7,1.0000,
1453-62481,2015,FIRST,CRPT 2,G-2L,3,____,8,1.0000,
1453-62481,2015,FIRST,MATH 26,W-3R,3,____,0,0.0000,
1383-26839,2015,FIRST,MATH 143,U,3,____,1,1.0000,
8675-09598,2015,FIRST,AECO 151,C-1R,3,____,1,1.0000,
8675-09598,2015,FIRST,ECON 106,U,3,____,4,1.0000,
8675-09598,2015,FIRST,PI 10(SSP),G1-6R,3,____,6,1.0000,
8675-09598,2015,FIRST,MATH 1(MST),F,3,____,0,0.0000,
7032-70503,2015,FIRST,HUM 3(AH),F,3,____,1,1.0000,
7032-70503,2015,FIRST,CHEM 15.0,S,3,____,2,1.0000,
7032-70503,2015,FIRST,MATH 14,YZ-4R,3,____,3,1.0000,
7032-70503,2015,FIRST,FBS 21,A-6L,4,____,4,1.0000,
7032-70503,2015,FIRST,STAT 1,D-7L,3,____,6,1.0000,
7032-70503,2015,FIRST,FRM 117,C,3,____,0,0.0000,
7032-70503,2015,FIRST,FBS 101,B-4L,3,____,0,0.0000,
5835-39988,2015,FIRST,ChE 193,ST-1L,3,____,1,1.0000,
5835-39988,2015,FIRST,ChE 200-3,AR(3),3,____,2,1.0000,
2806-44512,2015,FIRST,EE 15,C,3,____,2,1.0000,
2806-44512,2015,FIRST,EE 120,A-2L,4,____,3,1.0000,
2806-44512,2015,FIRST,EE 151,W,3,____,4,1.0000,
2806-44512,2015,FIRST,EE 148,T,3,____,5,1.0000,
4510-43352,2015,FIRST,ChE 193,ST-1L,3,____,1,1.0000,
4510-43352,2015,FIRST,ChE 200-3,AR(3),3,____,2,1.0000,
4510-43352,2015,FIRST,HUM 1(AH),Z,3,____,3,1.0000,
8365-48346,2015,FIRST,PE 2-WF,WF-YZ1,0,____,2,1.0000,
8365-48346,2015,FIRST,ChE 145,F,3,____,3,1.0000,
8365-48346,2015,FIRST,ENSC 13,D,3,____,4,1.0000,
8365-48346,2015,FIRST,MCB 1,C-6L,3,____,5,1.0000,
8365-48346,2015,FIRST,SPCM 1(AH),G-4R,3,____,6,1.0000,
8365-48346,2015,FIRST,ENSC 10a,4L,2,____,7,1.0000,
8365-48346,2015,FIRST,ChE 32,U-1L,3,____,8,1.0000,
8365-48346,2015,FIRST,CHEM 111.1,6L,2,____,9,1.0000,
0170-46221,2015,FIRST,ABE 73,U-2C,3,____,2,1.0000,
0170-46221,2015,FIRST,ABE 12,D-1C,3,____,5,1.0000,
0170-46221,2015,FIRST,ABE 199,G,1,____,6,1.0000,
9267-22808,2015,FIRST,VPTH 121,CD-4L,4,____,1,1.0000,
9267-22808,2015,FIRST,VPAR 131,Y-1L,4,____,2,1.0000,
9267-22808,2015,FIRST,VPHM 141,F-1L,4,____,3,1.0000,
9267-22808,2015,FIRST,PI 10(SSP),Z1-6R,3,____,5,1.0000,
9267-22808,2015,FIRST,VPH 121,WX-4L,3,____,0,0.0000,
6570-00479,2015,FIRST,ANSC 122,ST-1L,3,____,1,1.0000,
6570-00479,2015,FIRST,SPCM 1(AH),B-3R,3,____,2,1.0000,
6570-00479,2015,FIRST,STAT 1,S-4L,3,____,3,1.0000,
6570-00479,2015,FIRST,ECON 11,C-4R,3,____,4,1.0000,
6570-00479,2015,FIRST,ANSC 106,UV-3L,3,____,5,1.0000,
6570-00479,2015,FIRST,STS 1,G1,3,____,6,1.0000,
6570-00479,2015,FIRST,ANSC 136,Y-1L,3,____,7,1.0000,
8306-27820,2015,FIRST,HORT 140,UV-1L,3,____,3,1.0000,
8306-27820,2015,FIRST,BOT 20,ST-5L,3,____,4,1.0000,
8306-27820,2015,FIRST,STAT 1,AB-5L,3,____,5,1.0000,
8306-27820,2015,FIRST,BIO 30,A-10L,3,____,6,1.0000,
8306-27820,2015,FIRST,PHYS 3,E-5L,3,____,7,1.0000,
8306-27820,2015,FIRST,HORT 106,T-1L,3,____,0,0.0000,
8824-84344,2015,FIRST,EE 148,T,3,____,2,1.0000,
8824-84344,2015,FIRST,EE 120,A-1L,4,____,4,1.0000,
8824-84344,2015,FIRST,EE 151,W,3,____,5,1.0000,
9567-49750,2015,FIRST,HNF 111,U-2L,4,____,1,1.0000,
9567-49750,2015,FIRST,STAT 1,V-9L,3,____,2,1.0000,
9567-49750,2015,FIRST,MATH 14,YZ-3R,3,____,4,1.0000,
9567-49750,2015,FIRST,CHEM 160,X,3,____,5,1.0000,
9567-49750,2015,FIRST,MCB 1,S-3L,3,____,6,1.0000,
9567-49750,2015,FIRST,ENG 10,C-3R,3,____,7,1.0000,
2046-92373,2015,FIRST,ChE 193,ST-1L,3,____,1,1.0000,
2046-92373,2015,FIRST,ChE 200-3,AR(3),3,____,2,1.0000,
5981-38085,2015,FIRST,SFI 100,ST-2L,3,____,2,1.0000,
5981-38085,2015,FIRST,MATH 14,S-2R,3,____,3,1.0000,
5981-38085,2015,FIRST,ENG 2(AH),U-5R,3,____,4,1.0000,
5981-38085,2015,FIRST,STAT 1,ST-9L,3,____,5,1.0000,
5981-38085,2015,FIRST,FRM 117,Y,3,____,6,1.0000,
5981-38085,2015,FIRST,FBS 36,B-2L,3,____,8,1.0000,
5981-38085,2015,FIRST,HUM 1(AH),V,3,____,0,0.0000,
4394-59010,2015,FIRST,ChE 193,WX-1L,3,____,1,1.0000,
4394-59010,2015,FIRST,ChE 200-3,AR(3),3,____,2,1.0000,
4394-59010,2015,FIRST,STS 10(MST),B,3,____,3,1.0000,
4394-59010,2015,FIRST,FST 131,T-3L,3,____,4,1.0000,
2958-48079,2015,FIRST,IE 199,EF,1,____,1,1.0000,
2958-48079,2015,FIRST,IE 134,ST-2L,3,____,2,1.0000,
2958-48079,2015,FIRST,IE 184,GH-1L,3,____,3,1.0000,
2958-48079,2015,FIRST,IE 152,X,3,____,4,1.0000,
2958-48079,2015,FIRST,IE 191,Z,3,____,5,1.0000,
6446-13132,2015,FIRST,EE 158,ST-3L,3,____,2,1.0000,
6446-13132,2015,FIRST,EE 141,V-1L,3,____,5,1.0000,
6759-32458,2015,FIRST,CE 135,AB-2C,3,____,1,1.0000,
6759-32458,2015,FIRST,PHYS 82,DV-3L,5,____,3,1.0000,
6759-32458,2015,FIRST,CE 134,T-1C,3,____,5,1.0000,
6759-32458,2015,FIRST,ABE 72,UV-1L,3,____,6,1.0000,
6759-32458,2015,FIRST,CE 199,E,1,____,0,0.0000,
8022-09758,2015,FIRST,SFFG 125,U-1L,3,____,2,1.0000,
8022-09758,2015,FIRST,STAT 1,S-9L,3,____,3,1.0000,
8022-09758,2015,FIRST,SFI 120,A-1L,3,____,4,1.0000,
8022-09758,2015,FIRST,FBS 45,U-3L,4,____,5,1.0000,
5179-84157,2015,FIRST,AECO 151,C-2R,3,____,1,1.0000,
5179-84157,2015,FIRST,AECO 104,T-2L,3,____,4,1.0000,
5179-84157,2015,FIRST,AECO 123,U-2R,3,____,5,1.0000,
9558-47666,2015,FIRST,ENSC 14a,YG-2C,5,____,1,1.0000,
9558-47666,2015,FIRST,EE 12,V-1L,4,____,2,1.0000,
9558-47666,2015,FIRST,ENG 10,C-4R,3,____,3,1.0000,
9558-47666,2015,FIRST,EE 130,ST-2L,3,____,4,1.0000,
2911-40675,2015,FIRST,AMAT 178,Z,3,____,1,1.0000,
2911-40675,2015,FIRST,MATH 155,V,3,____,2,1.0000,
8808-27530,2015,FIRST,HUM 3(AH),F,3,____,1,1.0000,
8808-27530,2015,FIRST,PI 10(SSP),U-4R,3,____,2,1.0000,
8808-27530,2015,FIRST,CRSC 2,AB-4L,3,____,3,1.0000,
8808-27530,2015,FIRST,ABT 107,C,3,____,4,1.0000,
8808-27530,2015,FIRST,STAT 162,G-2L,3,____,5,1.0000,
8808-27530,2015,FIRST,HUM 2(AH),W-1R,3,____,6,1.0000,
8808-27530,2015,FIRST,CHEM 160.1,3L,2,____,7,1.0000,
7917-22535,2015,FIRST,HNF 42,B-3L,4,____,1,1.0000,
7917-22535,2015,FIRST,HNF 123,A-2L,3,____,2,1.0000,
7917-22535,2015,FIRST,HUM 3(AH),W,3,____,3,1.0000,
8301-77424,2015,FIRST,SFFG 125,U-1L,3,____,3,1.0000,
8301-77424,2015,FIRST,SFI 120,A-2L,3,____,5,1.0000,
8301-77424,2015,FIRST,FBS 45,U-2L,4,____,6,1.0000,
8301-77424,2015,FIRST,FOR 195,AB-3L,3,____,7,1.0000,
9410-31990,2015,FIRST,STAT 173,D-2L,3,____,1,1.0000,
8870-15336,2015,FIRST,CHEM 15.0,T,3,____,1,1.0000,
8870-15336,2015,FIRST,MATH 36,H-5R,5,____,2,1.0000,
8870-15336,2015,FIRST,ENSC 10b,2L,2,____,3,1.0000,
8870-15336,2015,FIRST,PI 10(SSP),G2-4R,3,____,4,1.0000,
6828-34833,2015,FIRST,ABE 31,B-1L,2,____,2,1.0000,
6828-34833,2015,FIRST,IE 142,X,3,____,3,1.0000,
6828-34833,2015,FIRST,ENSC 12,D,3,____,5,1.0000,
6828-34833,2015,FIRST,IE 143,C,3,____,7,1.0000,
6828-34833,2015,FIRST,ENSC 13,G,3,____,8,1.0000,
6828-34833,2015,FIRST,IE 151,ST-2L,3,____,0,0.0000,
1890-69458,2015,FIRST,PI 10(SSP),G1-2R,3,____,1,1.0000,
1890-69458,2015,FIRST,CHEM 160.1,2L,2,____,3,1.0000,
1890-69458,2015,FIRST,VPTH 121,CD-3L,4,____,4,1.0000,
1890-69458,2015,FIRST,VMCB 121,E-3L,4,____,5,1.0000,
1890-69458,2015,FIRST,VPAR 131,Y-1L,4,____,6,1.0000,
1890-69458,2015,FIRST,ZOTC 115,ST-5L,3,____,0,0.0000,
1078-96364,2015,FIRST,EE 21,D-3L,4,____,2,1.0000,
1078-96364,2015,FIRST,EE 41,T-2L,4,____,3,1.0000,
1078-96364,2015,FIRST,EE 15,C,3,____,4,1.0000,
6291-10615,2015,FIRST,AERS 142,U,3,____,1,1.0000,
6291-10615,2015,FIRST,DEVC 199,S1,1,____,2,1.0000,
8965-29072,2015,FIRST,FST 167,T-2L,3,____,3,1.0000,
8965-29072,2015,FIRST,FST 198,AR,3,____,4,1.0000,
8965-29072,2015,FIRST,AGRI 199,Y4,1,____,5,1.0000,
8965-29072,2015,FIRST,STS 10(MST),B,3,____,6,1.0000,
8965-29072,2015,FIRST,HUM 1(AH),E,3,____,7,1.0000,
1047-99236,2015,FIRST,CE 133,AB-1C,3,____,1,1.0000,
1047-99236,2015,FIRST,PI 10(SSP),G2-5R,3,____,3,1.0000,
1047-99236,2015,FIRST,ENSC 21,V,3,____,4,1.0000,
1047-99236,2015,FIRST,CE 134,T-1C,3,____,5,1.0000,
1047-99236,2015,FIRST,CE 135,AB-2C,3,____,6,1.0000,
1047-99236,2015,FIRST,CE 141,S-1C,3,____,7,1.0000,
1047-99236,2015,FIRST,ENG 10,C-4R,3,____,0,0.0000,
0538-21329,2015,FIRST,FRM 61,T-2L,3,____,2,1.0000,
0538-21329,2015,FIRST,FBS 101,B-4L,3,____,3,1.0000,
0538-21329,2015,FIRST,FOR 195,AB-2L,3,____,4,1.0000,
0538-21329,2015,FIRST,FPPS 128,YZ-2L,3,____,0,0.0000,
4503-10997,2015,FIRST,FOR 195,AB-2L,3,____,4,1.0000,
4503-10997,2015,FIRST,FPPS 128,YZ-2L,3,____,0,0.0000,
0876-75625,2015,FIRST,MATH 141,W,3,____,3,1.0000,
0876-75625,2015,FIRST,EE 170,C,3,____,5,1.0000,
1953-76632,2015,FIRST,DEVC 199,S1,1,____,4,1.0000,
5183-46999,2015,FIRST,ChE 193,WX-1L,3,____,1,1.0000,
5183-46999,2015,FIRST,PI 10(SSP),U-1R,3,____,2,1.0000,
5183-46999,2015,FIRST,ECON 10(SSP),B,3,____,4,1.0000,
0865-26807,2015,FIRST,MATH 37,X-4R,5,____,3,1.0000,
0865-26807,2015,FIRST,PHYS 81,GY-3L,5,____,4,1.0000,
0865-26807,2015,FIRST,CHEM 15.0,T,3,____,5,1.0000,
0865-26807,2015,FIRST,CHEM 15.1,20L,2,____,6,1.0000,
0865-26807,2015,FIRST,SPCM 1(AH),U1-4R,3,____,7,1.0000,
9656-40136,2015,FIRST,CE 135,CD-2C,3,____,2,1.0000,
9656-40136,2015,FIRST,CE 141,S-1C,3,____,3,1.0000,
9656-40136,2015,FIRST,ENG 10,B-3R,3,____,4,1.0000,
9656-40136,2015,FIRST,ENSC 14,G,3,____,6,1.0000,
9656-40136,2015,FIRST,CE 134,T-1C,3,____,7,1.0000,
9656-40136,2015,FIRST,CE 199,E,1,____,8,1.0000,
9656-40136,2015,FIRST,ABE 72,UV-2L,3,____,0,0.0000,
7625-71625,2015,FIRST,PE 2-BVB,BVB-GH,0,____,1,1.0000,
7625-71625,2015,FIRST,FPPS 127,YZ-2L,3,____,2,1.0000,
7625-71625,2015,FIRST,SFFG 125,U-1L,3,____,3,1.0000,
7625-71625,2015,FIRST,SFI 126,UV-1L,3,____,4,1.0000,
7625-71625,2015,FIRST,FBS 45,U-2L,4,____,7,1.0000,
7625-71625,2015,FIRST,SFI 120,A-3L,3,____,0,0.0000,
0497-46458,2015,FIRST,STAT 146,UV-3R,3,____,1,1.0000,
0497-46458,2015,FIRST,STAT 147,T-2R,3,____,3,1.0000,
7364-57984,2015,FIRST,VPHY 143,A-5L,4,____,1,1.0000,
7364-57984,2015,FIRST,VMED 151,S,2,____,2,1.0000,
7364-57984,2015,FIRST,VPH 121,WX-1L,3,____,3,1.0000,
7364-57984,2015,FIRST,VETC 171,1L,2,____,4,1.0000,
7364-57984,2015,FIRST,VPTH 123,X-2L,3,____,5,1.0000,
7364-57984,2015,FIRST,VSUR 152,ST-1L,4,____,6,1.0000,
7364-57984,2015,FIRST,VMED 195,GH,3,____,7,1.0000,
9911-78763,2015,FIRST,ECON 175,T,3,____,1,1.0000,
9911-78763,2015,FIRST,ECON 199b,G1b,1,____,3,1.0000,
2938-28090,2015,FIRST,DEVC 121,H,3,____,2,1.0000,
6286-96473,2015,FIRST,SOC 120,F,3,____,1,1.0000,
1788-95521,2015,FIRST,CHEM 115,Y,3,____,1,1.0000,
1788-95521,2015,FIRST,CHEM 120.1,3L,2,____,2,1.0000,
1788-95521,2015,FIRST,CHEM 137.1,1L,2,____,3,1.0000,
1788-95521,2015,FIRST,HUM 1(AH),V,3,____,4,1.0000,
4148-83737,2015,FIRST,CHEM 115,Y,3,____,1,1.0000,
4148-83737,2015,FIRST,CHEM 120.1,1L,2,____,2,1.0000,
4148-83737,2015,FIRST,CHEM 199,F2,1,____,4,1.0000,
1977-69596,2015,FIRST,CHEM 160,U,3,____,2,1.0000,
0374-92294,2015,FIRST,STAT 145,V-1R,3,____,1,1.0000,
9330-82621,2015,FIRST,NASC 6(MST),C,3,____,2,1.0000,
9330-82621,2015,FIRST,ECON 10(SSP),B,3,____,3,1.0000,
9330-82621,2015,FIRST,NASC 7(MST),X,3,____,4,1.0000,
0729-54753,2015,FIRST,CMSC 131,C-4L,3,____,1,1.0000,
0729-54753,2015,FIRST,CMSC 127,S-1L,3,____,2,1.0000,
0729-54753,2015,FIRST,CMSC 124,T-5L,3,____,3,1.0000,
0729-54753,2015,FIRST,MATH 26,W-4R,3,____,4,1.0000,
0729-54753,2015,FIRST,SOSC 3(SSP),F-2R,3,____,5,1.0000,
0729-54753,2015,FIRST,ENG 10,B-4R,3,____,6,1.0000,
8596-71276,2015,FIRST,PSY 1(SSP),C-6R,3,____,1,1.0000,
8596-71276,2015,FIRST,BIO 120,S-1L,3,____,2,1.0000,
8596-71276,2015,FIRST,ZOO 113,X-3L,5,____,3,1.0000,
8596-71276,2015,FIRST,STS 1,G1,3,____,4,1.0000,
8596-71276,2015,FIRST,BIO 142,AR,3,____,5,1.0000,
8596-71276,2015,FIRST,BIO 102,T-1L,3,____,6,1.0000,
0065-82369,2015,FIRST,CMSC 137,CD-3L,3,____,1,1.0000,
0065-82369,2015,FIRST,CMSC 142,C-3L,3,____,2,1.0000,
3557-89256,2015,FIRST,HNF 21,C-1L,4,____,1,1.0000,
3557-89256,2015,FIRST,HNF 111,A-1L,4,____,2,1.0000,
3557-89256,2015,FIRST,HNF 12,B-4L,3,____,3,1.0000,
3557-89256,2015,FIRST,HNF 152,GH2-2L,3,____,4,1.0000,
5035-74926,2015,FIRST,CMSC 150,EF-5L,3,____,1,1.0000,
