stdno,schoolyear,term,course,section,units,grade,courserank,contrib
2014-09006,2015,FIRST,ENG 1(AH),W1-6R,3,,6,1.0000,
2014-09006,2015,FIRST,HUME 10(SSP),G-2R,3,,7,1.0000,
2014-09006,2015,FIRST,MATH 14,S-3R,3,,8,1.0000,
2011-62512,2015,FIRST,IE 150,U,3,,1,1.0000,
2011-62512,2015,FIRST,ABE 31,B-1L,2,,2,1.0000,
2011-62512,2015,FIRST,ENSC 12,X,3,,4,1.0000,
2011-62512,2015,FIRST,ENSC 13,D,3,,7,1.0000,
2011-62512,2015,FIRST,ENG 10,T-6R,3,,8,1.0000,
2011-62512,2015,FIRST,ENSC 10b,7L,2,,0,0.0000,
2008-96339,2015,FIRST,BIO 1,UV-2L,3,,2,1.0000,
2008-96339,2015,FIRST,PHYS 1,F-6L,3,,4,1.0000,
2008-96339,2015,FIRST,SOC 140,Y,3,,5,1.0000,
2008-96339,2015,FIRST,ECON 11,C-6R,3,,6,1.0000,
2012-41909,2015,FIRST,PE 1,GH,0,,1,1.0000,
2012-41909,2015,FIRST,NSTP 1,AS3,0,,2,1.0000,
2012-41909,2015,FIRST,ENG 1(AH),Y-3R,3,,3,1.0000,
2012-41909,2015,FIRST,PI 10(SSP),G2-5R,3,,4,1.0000,
2012-41909,2015,FIRST,NASC 2(MST),T,3,,5,1.0000,
2012-41909,2015,FIRST,POSC 1(SSP),T-3R,3,,6,1.0000,
2012-41909,2015,FIRST,CMSC 2,E-3L,3,,7,1.0000,
2012-41909,2015,FIRST,SPCM 1(AH),U1-4R,3,,8,1.0000,
2009-96691,2015,FIRST,NSTP 1,EN1,0,,1,1.0000,
2009-96691,2015,FIRST,PHYS 3,C-3L,3,,2,1.0000,
2009-96691,2015,FIRST,CHEM 15.0,H,3,,3,1.0000,
2009-96691,2015,FIRST,ANSC 2,T-1L,3,,4,1.0000,
2009-96691,2015,FIRST,STAT 1,D-8L,3,,5,1.0000,
2009-96691,2015,FIRST,BIO 30,S-11L,3,,6,1.0000,
2009-96691,2015,FIRST,ECON 10(SSP),T,3,,7,1.0000,
2009-96691,2015,FIRST,POSC 1(SSP),A-6R,3,,8,1.0000,
2014-20880,2015,FIRST,NSTP 1,EM2,0,,1,1.0000,
2014-20880,2015,FIRST,CHEM 43.0,T,3,,2,1.0000,
2014-20880,2015,FIRST,CHEM 43.1,4L,2,,3,1.0000,
2014-20880,2015,FIRST,SPCM 1(AH),B-6R,3,,4,1.0000,
2014-20880,2015,FIRST,NASC 2(MST),G,3,,5,1.0000,
2014-20880,2015,FIRST,MATH 26,S-5R,3,,6,1.0000,
2014-20880,2015,FIRST,CHEM 32.0,X,3,,7,1.0000,
2014-20880,2015,FIRST,CHEM 32.1,7L,2,,8,1.0000,
2014-31617,2015,FIRST,NSTP 1,FR-EF,0,,1,1.0000,
2014-31617,2015,FIRST,CMSC 21,UV-1L,3,,3,1.0000,
2014-31617,2015,FIRST,CMSC 57,V-2L,3,,4,1.0000,
2014-31617,2015,FIRST,STAT 1,A-2L,3,,5,1.0000,
2014-31617,2015,FIRST,NASC 5(MST),CD-2R,3,,6,1.0000,
2014-31617,2015,FIRST,MATH 26,W-5R,3,,7,1.0000,
2014-31617,2015,FIRST,CMSC 22,WX-3L,3,,8,1.0000,
2014-62761,2015,FIRST,HUM 2(AH),W-6R,3,,2,1.0000,
2014-62761,2015,FIRST,IT 1(MST),G-2L,3,,3,1.0000,
2014-62761,2015,FIRST,CHEM 15.0,T,3,,4,1.0000,
2014-62761,2015,FIRST,CHEM 15.1,34L+,2,,5,1.0000,
2014-62761,2015,FIRST,STAT 1,D-5L,3,,6,1.0000,
2014-62761,2015,FIRST,SOSC 2(SSP),X-2R,3,,7,1.0000,
2013-06525,2015,FIRST,CHEM 15.0,X,3,,1,1.0000,
2013-06525,2015,FIRST,CHEM 15.1,23L,2,,2,1.0000,
2013-06525,2015,FIRST,SPCM 1(AH),U1-4R,3,,3,1.0000,
2013-06525,2015,FIRST,MATH 14,YZ-1R,3,,4,1.0000,
2013-06525,2015,FIRST,PHYS 1,F-3L,3,,5,1.0000,
2013-06525,2015,FIRST,ENG 2(AH),U-3R,3,,6,1.0000,
2013-06525,2015,FIRST,STAT 1,D-8L,3,,7,1.0000,
2010-45673,2015,FIRST,ECON 104,W,3,,2,1.0000,
2011-01633,2015,FIRST,VPTH 121,CD-2L,4,,1,1.0000,
2011-01633,2015,FIRST,VMCB 121,E-3L,4,,2,1.0000,
2011-01633,2015,FIRST,VPAR 131,Y-3L+,4,,3,1.0000,
2011-01633,2015,FIRST,VPHM 141,F-3L,4,,4,1.0000,
2011-01633,2015,FIRST,VPHY 143,A-3L,4,,5,1.0000,
2011-64237,2015,FIRST,MATH 181,V,3,,1,1.0000,
2011-64237,2015,FIRST,ENG 2(AH),U-5R,3,,2,1.0000,
2011-64237,2015,FIRST,CMSC 11,T-3L,3,,0,0.0000,
2011-64237,2015,FIRST,STAT 101,B-3L,3,,0,0.0000,
2011-27906,2015,FIRST,NSTP 1,VM,0,,1,1.0000,
2011-27906,2015,FIRST,EE 11,W-1L,4,,2,1.0000,
2011-27906,2015,FIRST,ENSC 11,E,3,,3,1.0000,
2014-35278,2015,FIRST,NSTP 1,HE-EF2,0,,2,1.0000,
2014-35278,2015,FIRST,CHEM 32.0,T,3,,3,1.0000,
2014-35278,2015,FIRST,CHEM 32.1,3L,2,,4,1.0000,
2014-35278,2015,FIRST,CHEM 40.0,U,3,,5,1.0000,
2014-35278,2015,FIRST,CHEM 40.1,24L,1,,6,1.0000,
2014-35278,2015,FIRST,PHYS 3,C-5L,3,,7,1.0000,
2014-35278,2015,FIRST,MATH 36,H-5R,5,,8,1.0000,
2014-35278,2015,FIRST,PSY 1(SSP),U-6R,3,,9,1.0000,
2009-03083,2015,FIRST,EE 126,E-2L,3,,1,1.0000,
2009-03083,2015,FIRST,EE 141,V-2L,3,,3,1.0000,
2009-03083,2015,FIRST,ENSC 13,F,3,,5,1.0000,
2012-32966,2015,FIRST,NSTP 1,AS1,0,,1,1.0000,
2012-32966,2015,FIRST,CMSC 131,C-2L,3,,3,1.0000,
2012-32966,2015,FIRST,CMSC 124,T-2L,3,,4,1.0000,
2012-32966,2015,FIRST,SPCM 1(AH),G-5R,3,,5,1.0000,
2012-32966,2015,FIRST,ENG 2(AH),F-5R,3,,6,1.0000,
2012-32966,2015,FIRST,STAT 1,Z-5L,3,,7,1.0000,
2012-32966,2015,FIRST,NASC 1(MST),V-2R,3,,8,1.0000,
2011-29333,2015,FIRST,PE 1,EF2,0,,1,1.0000,
2011-29333,2015,FIRST,NSTP 1,VM,0,,2,1.0000,
2011-29333,2015,FIRST,ENSC 10a,5L,2,,3,1.0000,
2011-29333,2015,FIRST,CHEM 15.1,29L,2,,4,1.0000,
2011-29333,2015,FIRST,CHEM 15.0,G,3,,5,1.0000,
2011-29333,2015,FIRST,MATH 36,H-2R,5,,6,1.0000,
2011-29333,2015,FIRST,CMSC 11,U-4L,3,,7,1.0000,
2011-29333,2015,FIRST,STAT 1,D-3L,3,,8,1.0000,
2011-29333,2015,FIRST,IE 31,D,3,,9,1.0000,
2009-19047,2015,FIRST,HIST 1(SSP),V1-4R,3,,2,1.0000,
2009-19047,2015,FIRST,PHYS 13,U-4L,3,,3,1.0000,
2009-19047,2015,FIRST,MCB 180,T-2L,3,,4,1.0000,
2009-19047,2015,FIRST,AGRI 199,Y5,1,,6,1.0000,
2013-40682,2015,FIRST,NSTP 1,EM1,0,,1,1.0000,
2013-40682,2015,FIRST,ENSC 11,Y,3,,2,1.0000,
2013-40682,2015,FIRST,STAT 101,B-3L,3,,3,1.0000,
2013-40682,2015,FIRST,PHYS 82,DV-3L,5,,4,1.0000,
2013-40682,2015,FIRST,MATH 38,T-2R,3,,5,1.0000,
2013-40682,2015,FIRST,IE 164,C,3,,6,1.0000,
2010-19902,2015,FIRST,VPHY 143,A-4L,4,,1,1.0000,
2010-19902,2015,FIRST,VPH 121,WX-3L,3,,2,1.0000,
2010-19902,2015,FIRST,VETC 171,1L+,2,,3,1.0000,
2010-19902,2015,FIRST,VSUR 152,ST-4L+,4,,4,1.0000,
2010-19902,2015,FIRST,VPTH 121,CD-2L,4,,5,1.0000,
2010-19902,2015,FIRST,VPAR 131,Y-4L,4,,6,1.0000,
2010-46050,2015,FIRST,PE 1,YZ1,0,,1,1.0000,
2010-46050,2015,FIRST,HUME 10(SSP),S-1R,3,,2,1.0000,
2010-46050,2015,FIRST,EE 1,GH-3L,3,,3,1.0000,
2010-46050,2015,FIRST,ENG 2(AH),U-4R,3,,4,1.0000,
2010-46050,2015,FIRST,ENSC 11,Y,3,,5,1.0000,
2010-46050,2015,FIRST,SPCM 1(AH),F-6R,3,,6,1.0000,
2014-28532,2015,FIRST,NSTP 1,FR-BD,0,,2,1.0000,
2014-28532,2015,FIRST,MATH 17,A-1R,5,,3,1.0000,
2014-28532,2015,FIRST,HIST 1(SSP),V1-6R,3,,4,1.0000,
2014-28532,2015,FIRST,ENG 2(AH),G-1R,3,,5,1.0000,
2014-28532,2015,FIRST,CMSC 2,E-4L,3,,6,1.0000,
2014-28532,2015,FIRST,NASC 1(MST),D-4R,3,,7,1.0000,
2009-64347,2015,FIRST,CHEM 112.1,2L,2,,1,1.0000,
2011-55023,2015,FIRST,FPPS 127,YZ-2L,3,,2,1.0000,
2011-55023,2015,FIRST,SFI 100,U-2L,3,,4,1.0000,
2011-55023,2015,FIRST,STAT 1,V-7L,3,,5,1.0000,
2011-55023,2015,FIRST,SPCM 1(AH),G-1R,3,,6,1.0000,
2011-55023,2015,FIRST,PI 10(SSP),G2-2R,3,,7,1.0000,
2010-51054,2015,FIRST,NSTP 1,EM2,0,,1,1.0000,
2010-51054,2015,FIRST,HUM 3(AH),F,3,,2,1.0000,
2010-51054,2015,FIRST,BOT 1,B-3L,3,,3,1.0000,
2010-51054,2015,FIRST,CHEM 15.0,G,3,,4,1.0000,
2010-51054,2015,FIRST,HIST 2(SSP),T-2R,3,,5,1.0000,
2010-51054,2015,FIRST,FRM 92,G-2L,3,,6,1.0000,
2010-51054,2015,FIRST,STAT 1,S-1L,3,,7,1.0000,
2010-51054,2015,FIRST,SPCM 1(AH),G-3R,3,,8,1.0000,
2009-45749,2015,FIRST,ENG 1(AH),F-5R,3,,2,1.0000,
2009-45749,2015,FIRST,CMSC 141,D-7L,3,,3,1.0000,
2009-45749,2015,FIRST,CMSC 137,CD-2L,3,,4,1.0000,
2009-45749,2015,FIRST,ENG 1(AH),F-5R,3,,5,1.0000,
2009-45749,2015,FIRST,MATH 28,T-4R,3,,6,1.0000,
2012-03698,2015,FIRST,NSTP 1,HE-EF1,0,,1,1.0000,
2012-03698,2015,FIRST,ENSC 21,T,3,,2,1.0000,
2012-03698,2015,FIRST,PHYS 81,GY-3L,5,,3,1.0000,
2012-03698,2015,FIRST,ENSC 26,C-2L,3,,4,1.0000,
2012-03698,2015,FIRST,EE 170,D,3,,5,1.0000,
2010-00248,2015,FIRST,HNF 42,S-3L,4,,1,1.0000,
2011-65215,2015,FIRST,NSTP 1,EM1,0,,1,1.0000,
2011-65215,2015,FIRST,ENSC 13,F,3,,2,1.0000,
2011-65215,2015,FIRST,ENSC 14,Y,3,,3,1.0000,
2011-65215,2015,FIRST,ENSC 21,T,3,,4,1.0000,
2011-65215,2015,FIRST,CRSC 2,S-3L,3,,5,1.0000,
2011-65215,2015,FIRST,EE 1,YZ-4L,3,,6,1.0000,
2011-65215,2015,FIRST,IE 150,U,3,,7,1.0000,
2014-71926,2015,FIRST,PE 1,ST1,0,,1,1.0000,
2014-71926,2015,FIRST,NSTP 1,HE-EF1,0,,2,1.0000,
2014-71926,2015,FIRST,FPPS 11,ST1-2L,3,,3,1.0000,
2014-71926,2015,FIRST,ECON 11,C-3R,3,,4,1.0000,
2014-71926,2015,FIRST,ZOO 1,A-5L,3,,5,1.0000,
2014-71926,2015,FIRST,FBS 21,A-3L,4,,6,1.0000,
2014-71926,2015,FIRST,ENG 2(AH),U-1R,3,,7,1.0000,
2014-71926,2015,FIRST,SFFG 101,Y,3,,8,1.0000,
2012-19442,2015,FIRST,PHYS 3,E-3L,3,,2,1.0000,
2012-19442,2015,FIRST,HUM 3(AH),F,3,,3,1.0000,
2012-19442,2015,FIRST,ENG 2(AH),Y-5R,3,,4,1.0000,
2012-19442,2015,FIRST,CRSC 2,S-1L,3,,5,1.0000,
2012-19442,2015,FIRST,SPCM 1(AH),B-2R,3,,6,1.0000,
2012-19442,2015,FIRST,SOIL 1,C-6L,3,,7,1.0000,
2012-19442,2015,FIRST,STAT 1,AB-1L,3,,8,1.0000,
2012-38942,2015,FIRST,SOIL 1,C-6L,3,,2,1.0000,
2012-38942,2015,FIRST,SPCM 1(AH),Y-3R,3,,3,1.0000,
2012-38942,2015,FIRST,ZOO 1,WX-2L,3,,4,1.0000,
2012-38942,2015,FIRST,ENG 1(AH),U-1R,3,,5,1.0000,
2012-38942,2015,FIRST,MATH 14,YZ-1R,3,,6,1.0000,
2012-38942,2015,FIRST,STAT 1,ST-1L,3,,7,1.0000,
2013-98316,2015,FIRST,NSTP 1,AS2,0,,1,1.0000,
2013-98316,2015,FIRST,MATH 14,B-2R,3,,3,1.0000,
2013-98316,2015,FIRST,ECON 11,E-7R,3,,4,1.0000,
2013-98316,2015,FIRST,ENG 2(AH),F-5R,3,,5,1.0000,
2013-98316,2015,FIRST,STAT 1,H-6L,3,,6,1.0000,
2013-98316,2015,FIRST,HUM 3(AH),W,3,,7,1.0000,
2012-31815,2015,FIRST,NSTP 1,FR-BD,0,,1,1.0000,
2012-31815,2015,FIRST,EE 11,W-2L,4,,2,1.0000,
2012-31815,2015,FIRST,ENSC 21,F,3,,3,1.0000,
2012-31815,2015,FIRST,ENSC 14a,ZH-2C,5,,4,1.0000,
2012-31815,2015,FIRST,ENG 2(AH),Y-3R,3,,5,1.0000,
2012-31815,2015,FIRST,SPCM 1(AH),G-2R,3,,6,1.0000,
2012-31815,2015,FIRST,ENSC 10b,3L,2,,7,1.0000,
2010-57088,2015,FIRST,CMSC 165,U-3L,3,,1,1.0000,
2010-57088,2015,FIRST,MATH 28,T-3R,3,,2,1.0000,
2010-57088,2015,FIRST,CMSC 150,EF-3L,3,,3,1.0000,
2010-57088,2015,FIRST,CMSC 142,C-2L,3,,4,1.0000,
2012-39400,2015,FIRST,NSTP 1,EM1,0,,1,1.0000,
2012-39400,2015,FIRST,ENSC 12,F,3,,2,1.0000,
2012-39400,2015,FIRST,EE 1,GH-4L,3,,3,1.0000,
2012-39400,2015,FIRST,ENG 2(AH),U-2R,3,,4,1.0000,
2012-39400,2015,FIRST,CHEM 40.1,5L,1,,5,1.0000,
2012-39400,2015,FIRST,STAT 1,S-8L,3,,8,1.0000,
2012-39400,2015,FIRST,ENSC 13,T,3,,0,0.0000,
2014-83099,2015,FIRST,HUM 1(AH),Z,3,,2,1.0000,
2014-83099,2015,FIRST,IT 1(MST),G-5L,3,,3,1.0000,
2014-83099,2015,FIRST,CHEM 15.0,H,3,,4,1.0000,
2014-83099,2015,FIRST,CHEM 15.1,32L,2,,5,1.0000,
2014-83099,2015,FIRST,STAT 1,AB-3L,3,,6,1.0000,
2014-83099,2015,FIRST,HIST 1(SSP),V2-6R,3,,7,1.0000,
2011-48828,2015,FIRST,FST 101,ST-1L,3,,2,1.0000,
2011-48828,2015,FIRST,AGRI 199,Y5,1,,3,1.0000,
2011-48828,2015,FIRST,PHYS 3,C-2L,3,,4,1.0000,
2011-48828,2015,FIRST,CHEM 160.1,2L,2,,5,1.0000,
2011-48828,2015,FIRST,FST 167,T-2L,3,,7,1.0000,
2011-48828,2015,FIRST,MCB 180,B-3L,3,,0,0.0000,
2012-27213,2015,FIRST,IT 1(MST),G-4L,3,,2,1.0000,
2012-27213,2015,FIRST,STAT 1,ST-6L,3,,3,1.0000,
2012-27213,2015,FIRST,PI 10(SSP),U-1R,3,,4,1.0000,
2012-27213,2015,FIRST,CHEM 40.0,E,3,,5,1.0000,
2012-27213,2015,FIRST,NASC 3(MST),UV-5R,3,,6,1.0000,
2012-27213,2015,FIRST,PPTH 104,B-2L,3,,7,1.0000,
2012-27213,2015,FIRST,HUM 1(AH),Z,3,,0,0.0000,
2012-70220,2015,FIRST,ABE 41,T-2L,4,,2,1.0000,
2012-70220,2015,FIRST,ABE 50,A-2L,3,,3,1.0000,
2012-70220,2015,FIRST,ENSC 10b,3L,2,,4,1.0000,
2012-70220,2015,FIRST,ABE 31,T-1L,2,,5,1.0000,
2012-70220,2015,FIRST,ENSC 21,U,3,,6,1.0000,
2012-70220,2015,FIRST,ENSC 16,Y,3,,7,1.0000,
2012-70220,2015,FIRST,ENSC 18,V-2L,3,,8,1.0000,
2010-22902,2015,FIRST,EE 41,U-1L,4,,1,1.0000,
2010-22902,2015,FIRST,EE 120,A-2L,4,,3,1.0000,
2010-22902,2015,FIRST,CMSC 124,B-2L,3,,4,1.0000,
2011-42019,2015,FIRST,PHYS 82,DV-2L,5,,2,1.0000,
2011-42019,2015,FIRST,PSY 1(SSP),X1-5R,3,,3,1.0000,
2011-42019,2015,FIRST,ENSC 16,W,3,,4,1.0000,
2011-42019,2015,FIRST,CE 131,U-1C,3,,5,1.0000,
2011-42019,2015,FIRST,ENSC 18,V-2L,3,,6,1.0000,
2011-42019,2015,FIRST,ENG 10,C-1R,3,,7,1.0000,
2011-22302,2015,FIRST,MATH 181,V,3,,1,1.0000,
2011-22302,2015,FIRST,MATH 174,B-3L,3,,3,1.0000,
2011-22302,2015,FIRST,SPCM 1(AH),U1-2R,3,,6,1.0000,
2011-22302,2015,FIRST,ENSC 26,C-2L,3,,0,0.0000,
2014-98813,2015,FIRST,NSTP 1,EM2,0,,1,1.0000,
2014-98813,2015,FIRST,SPCM 1(AH),G-1R,3,,2,1.0000,
2014-98813,2015,FIRST,IT 1(MST),G-2L,3,,3,1.0000,
2014-98813,2015,FIRST,HUME 101,U,3,,4,1.0000,
2014-98813,2015,FIRST,HIST 1(SSP),D-6R,3,,5,1.0000,
2014-98813,2015,FIRST,BIO 1,Y-4L,3,,6,1.0000,
2014-98813,2015,FIRST,PHYS 1,F-6L,3,,7,1.0000,
2012-97920,2015,FIRST,ENG 2(AH),G-5R,3,,3,1.0000,
2012-97920,2015,FIRST,MATH 26,W-5R,3,,4,1.0000,
2012-97920,2015,FIRST,SPCM 1(AH),Y-2R,3,,5,1.0000,
2012-97920,2015,FIRST,SOIL 1,C-3L,3,,6,1.0000,
2012-97920,2015,FIRST,HUM 3(AH),F,3,,7,1.0000,
2012-97920,2015,FIRST,PHYS 3,X-6L,3,,0,0.0000,
2012-07060,2015,FIRST,ENSC 21,F,3,,2,1.0000,
2011-03454,2015,FIRST,ChE 153,W,3,,2,1.0000,
2011-03454,2015,FIRST,ChE 154,C,3,,3,1.0000,
2011-03454,2015,FIRST,ENSC 13,X,3,,4,1.0000,
2011-03454,2015,FIRST,ChE 143,T,3,,5,1.0000,
2011-03454,2015,FIRST,ENG 2(AH),G-6R,3,,6,1.0000,
2011-03454,2015,FIRST,SPCM 1(AH),F-4R,3,,7,1.0000,
2011-03454,2015,FIRST,SPCM 1(AH),F-4R,3,,0,0.0000,
2013-25384,2015,FIRST,MATH 181,V,3,,2,1.0000,
2013-25384,2015,FIRST,MATH 174,B-3L,3,,3,1.0000,
2013-25384,2015,FIRST,SPCM 1(AH),Y-1R,3,,5,1.0000,
2013-25384,2015,FIRST,ECON 11,U-3R,3,,0,0.0000,
2013-25384,2015,FIRST,SOSC 3(SSP),Y-2R,3,,0,0.0000,
2014-30278,2015,FIRST,PE 1,YZ2,0,,1,1.0000,
2014-30278,2015,FIRST,NSTP 1,FR-EF,0,,2,1.0000,
2014-30278,2015,FIRST,CMSC 2,E-2L,3,,3,1.0000,
2014-30278,2015,FIRST,NASC 3(MST),EF-3R,3,,4,1.0000,
2014-30278,2015,FIRST,ECON 10(SSP),T,3,,5,1.0000,
2014-30278,2015,FIRST,SPCM 1(AH),B-2R,3,,6,1.0000,
2014-30278,2015,FIRST,HUME 10(SSP),S-2R,3,,7,1.0000,
2014-30278,2015,FIRST,PI 10(SSP),G2-4R,3,,8,1.0000,
2014-12960,2015,FIRST,NSTP 1,AS3,0,,1,1.0000,
2014-12960,2015,FIRST,SPCM 1(AH),F-4R,3,,3,1.0000,
2014-12960,2015,FIRST,NASC 6(MST),B,3,,4,1.0000,
2014-12960,2015,FIRST,HUME 101,T,3,,5,1.0000,
2014-12960,2015,FIRST,BIO 1,X-5L,3,,6,1.0000,
2014-12960,2015,FIRST,ENG 2(AH),Y-5R,3,,7,1.0000,
2014-12960,2015,FIRST,ECON 11,E-4R,3,,8,1.0000,
2011-27069,2015,FIRST,MATH 37,X-5R,5,,1,1.0000,
2011-27069,2015,FIRST,PHYS 81,GY-3L,5,,2,1.0000,
2010-43436,2015,FIRST,SOIL 1,C-5L,3,,1,1.0000,
2010-43436,2015,FIRST,BOT 20,ST-6L,3,,2,1.0000,
2013-55252,2015,FIRST,NSTP 1,FR-EF,0,,1,1.0000,
2013-55252,2015,FIRST,PHYS 82,DV-5L,5,,2,1.0000,
2013-55252,2015,FIRST,HUM 3(AH),W,3,,4,1.0000,
2013-55252,2015,FIRST,SOSC 3(SSP),F-1R,3,,5,1.0000,
2013-09994,2015,FIRST,MATH 2(MST),S,3,,1,1.0000,
2013-09994,2015,FIRST,STAT 1,A-4L,3,,2,1.0000,
2013-09994,2015,FIRST,SPCM 1(AH),U1-6R,3,,3,1.0000,
2013-09994,2015,FIRST,MATH 26,S-4R,3,,4,1.0000,
2013-09994,2015,FIRST,PHYS 3,C-6L,3,,5,1.0000,
2013-09994,2015,FIRST,CHEM 160,X,3,,6,1.0000,
2013-09994,2015,FIRST,BIO 140,T,3,,7,1.0000,
2010-34984,2015,FIRST,CHEM 160,W,3,,1,1.0000,
2010-34984,2015,FIRST,ENG 2(AH),Y-4R,3,,2,1.0000,
2010-34984,2015,FIRST,ENSC 13,X,3,,4,1.0000,
2007-60439,2015,FIRST,CE 133,CD,3,,1,1.0000,
2007-60439,2015,FIRST,CE 171,W,3,,2,1.0000,
2014-53352,2015,FIRST,NSTP 1,EM2,0,,1,1.0000,
2014-53352,2015,FIRST,MATH 27,A-2R,3,,3,1.0000,
2014-53352,2015,FIRST,STAT 1,AB-3L,3,,4,1.0000,
2014-53352,2015,FIRST,HUM 1(AH),X,3,,5,1.0000,
2014-53352,2015,FIRST,IT 1(MST),V-6L,3,,6,1.0000,
2014-53352,2015,FIRST,CHEM 15.0,T,3,,7,1.0000,
2014-53352,2015,FIRST,CHEM 15.1,25L,2,,8,1.0000,
2014-53352,2015,FIRST,ENSC 10a,3L,2,,9,1.0000,
2011-09420,2015,FIRST,VPTH 121,CD-2L,4,,2,1.0000,
2011-09420,2015,FIRST,VPAR 131,Y-3L+,4,,3,1.0000,
2011-09420,2015,FIRST,VPHM 141,F-3L,4,,4,1.0000,
2011-09420,2015,FIRST,VPHY 143,A-2L,4,,5,1.0000,
2011-09420,2015,FIRST,VPH 121,WX-3L,3,,6,1.0000,
2011-12912,2015,FIRST,NSTP 1,EM2,0,,1,1.0000,
2011-12912,2015,FIRST,ENSC 21,V,3,,3,1.0000,
2011-12912,2015,FIRST,ChE 32,U-1L,3,,4,1.0000,
2011-12912,2015,FIRST,EE 1,GH-2L,3,,5,1.0000,
2011-12912,2015,FIRST,PI 10(SSP),Z1-1R,3,,6,1.0000,
2011-12912,2015,FIRST,ENSC 11,E,3,,7,1.0000,
2011-12912,2015,FIRST,ENSC 10a,4L,2,,8,1.0000,
2011-12912,2015,FIRST,NASC 5(MST),W-2R,3,,9,1.0000,
2011-12912,2015,FIRST,NASC 5(MST),W-2R,3,,0,0.0000,
2012-21449,2015,FIRST,AGRI 111,B-4L,3,,2,1.0000,
2012-21449,2015,FIRST,HUM 3(AH),W,3,,3,1.0000,
2012-21449,2015,FIRST,AGRI 11,G,1,,4,1.0000,
2012-21449,2015,FIRST,MATH 14,YZ-3R,3,,5,1.0000,
2012-21449,2015,FIRST,ECON 11,U-6R,3,,6,1.0000,
2012-21449,2015,FIRST,BOT 20,ST-6L,3,,7,1.0000,
2012-21449,2015,FIRST,PSY 1(SSP),E-6R,3,,8,1.0000,
2012-47969,2015,FIRST,PHYS 83,BT-5L,5,,1,1.0000,
2012-47969,2015,FIRST,CHEM 44.0,Z,3,,2,1.0000,
2012-47969,2015,FIRST,SOSC 3(SSP),Y-1R,3,,3,1.0000,
2013-66325,2015,FIRST,PE 1,EF1,0,,1,1.0000,
2013-66325,2015,FIRST,NSTP 1,EM2,0,,2,1.0000,
2013-66325,2015,FIRST,ABE 70,G-2L,3,,3,1.0000,
2013-66325,2015,FIRST,ENSC 11,Y,3,,4,1.0000,
2013-66325,2015,FIRST,PHYS 82,DV-2L,5,,5,1.0000,
2013-66325,2015,FIRST,ENSC 21,C,3,,6,1.0000,
2011-48958,2015,FIRST,PHYS 3,E-5L,3,,1,1.0000,
2011-48958,2015,FIRST,ENG 10,T-1R,3,,2,1.0000,
2012-40239,2015,FIRST,NSTP 1,AS2,0,,1,1.0000,
2012-40239,2015,FIRST,BIO 3,E-2L,5,,2,1.0000,
2012-40239,2015,FIRST,MATH 14,B-5R,3,,3,1.0000,
2012-40239,2015,FIRST,ENTR 1(SSP),B-2R,3,,4,1.0000,
2012-40239,2015,FIRST,CHEM 160,U,3,,5,1.0000,
2012-40239,2015,FIRST,STAT 1,Z-8L,3,,6,1.0000,
2013-09188,2015,FIRST,NSTP 1,AS4,0,,1,1.0000,
2013-09188,2015,FIRST,STAT 101,B-4L,3,,2,1.0000,
2013-09188,2015,FIRST,CMSC 21,ST-5L,3,,3,1.0000,
2013-09188,2015,FIRST,HIST 1(SSP),D-5R,3,,4,1.0000,
2013-09188,2015,FIRST,CHEM 15.0,G,3,,5,1.0000,
2013-09188,2015,FIRST,HIST 2(SSP),T-2R,3,,6,1.0000,
2013-09188,2015,FIRST,ECON 11,C-5R,3,,7,1.0000,
2013-06884,2015,FIRST,HUM 3(AH),W,3,,2,1.0000,
2013-06884,2015,FIRST,CHEM 15.0,X,3,,3,1.0000,
2013-06884,2015,FIRST,PSY 1(SSP),B-2R,3,,4,1.0000,
2013-06884,2015,FIRST,STAT 1,V-9L,3,,5,1.0000,
2013-06884,2015,FIRST,NASC 10(MST),U,3,,6,1.0000,
2013-06884,2015,FIRST,HUME 10(SSP),S-4R,3,,7,1.0000,
2013-06884,2015,FIRST,FBS 101,B-4L,3,,8,1.0000,
2014-43274,2015,FIRST,NSTP 1,DC-GH,0,,1,1.0000,
2014-43274,2015,FIRST,CHEM 15.0,T,3,,2,1.0000,
2014-43274,2015,FIRST,CHEM 15.1,25L,2,,3,1.0000,
2014-43274,2015,FIRST,ANSC 2,B-4L,3,,4,1.0000,
2014-43274,2015,FIRST,ENG 1(AH),B-5R,3,,5,1.0000,
2014-43274,2015,FIRST,CRSC 1,Y-1L,3,,6,1.0000,
2014-43274,2015,FIRST,MATH 14,YZ-4R,3,,7,1.0000,
2011-36229,2015,FIRST,ENSC 21,C,3,,1,1.0000,
2011-36229,2015,FIRST,ChE 32,U-1L,3,,2,1.0000,
2011-36229,2015,FIRST,ENG 2(AH),G-1R,3,,3,1.0000,
2011-36229,2015,FIRST,NASC 5(MST),Z-1R,3,,5,1.0000,
2011-36229,2015,FIRST,ENSC 11,V,3,,6,1.0000,
2011-36229,2015,FIRST,ENSC 10b,3L,2,,7,1.0000,
2008-41946,2015,FIRST,PHLO 1(SSP),W3-5R,3,,1,1.0000,
2008-41946,2015,FIRST,SFFG 125,U-2L,3,,2,1.0000,
2008-41946,2015,FIRST,SFI 121,Y-2L,3,,3,1.0000,
